new_column	ID	ParentID	second_parent	third_parent	fourth_parent	fifth_parent	sixth_parent	seventh_parent	drivers_ID	uniq_subclones_per_driver	drivers_CCF_true
15140_4232_1804_683_237_0_0_0	15140	4232	1804	683	237	0	0	0	9	2	0.000339298495341673
15217_4232_1804_683_237_0_0_0	15217	4232	1804	683	237	0	0	0	9	2	7.02689191536008e-06
15263_4232_1804_683_237_0_0_0	15263	4232	1804	683	237	0	0	0	9	2	0.000119457162561121
15322_4232_1804_683_237_0_0_0	15322	4232	1804	683	237	0	0	0	9	2	0.00676689691449176
28342_15322_4232_1804_683_237_0_0	28342	15322	4232	1804	683	237	0	0	10	2	1.40537838307202e-05
28760_15322_4232_1804_683_237_0_0	28760	15322	4232	1804	683	237	0	0	10	2	0.00039952899747333
29495_15322_4232_1804_683_237_0_0	29495	15322	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
30723_15322_4232_1804_683_237_0_0	30723	15322	4232	1804	683	237	0	0	10	2	3.61383012789947e-05
30996_15322_4232_1804_683_237_0_0	30996	15322	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
31461_15322_4232_1804_683_237_0_0	31461	15322	4232	1804	683	237	0	0	10	2	6.02305021316579e-06
15451_4232_1804_683_237_0_0_0	15451	4232	1804	683	237	0	0	0	9	2	0.00046477870811596
15462_4232_1804_683_237_0_0_0	15462	4232	1804	683	237	0	0	0	9	2	4.11575097899662e-05
15548_4232_1804_683_237_0_0_0	15548	4232	1804	683	237	0	0	0	9	2	0.00429142327688062
15549_4232_1804_683_237_0_0_0	15549	4232	1804	683	237	0	0	0	9	2	0.00137526313200619
15587_4232_1804_683_237_0_0_0	15587	4232	1804	683	237	0	0	0	9	2	0.000163626197457671
15772_4232_1804_683_237_0_0_0	15772	4232	1804	683	237	0	0	0	9	2	7.93034944733495e-05
15885_4232_1804_683_237_0_0_0	15885	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-05
15898_4232_1804_683_237_0_0_0	15898	4232	1804	683	237	0	0	0	9	2	4.41690348965491e-05
15907_4232_1804_683_237_0_0_0	15907	4232	1804	683	237	0	0	0	9	2	0.00715839517834754
26005_15907_4232_1804_683_237_0_0	26005	15907	4232	1804	683	237	0	0	10	2	0.000664543206852625
28425_15907_4232_1804_683_237_0_0	28425	15907	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
28913_15907_4232_1804_683_237_0_0	28913	15907	4232	1804	683	237	0	0	10	2	5.01920851097149e-06
28997_15907_4232_1804_683_237_0_0	28997	15907	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
29161_15907_4232_1804_683_237_0_0	29161	15907	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
30602_15907_4232_1804_683_237_0_0	30602	15907	4232	1804	683	237	0	0	10	2	4.01536680877719e-06
33446_15907_4232_1804_683_237_0_0	33446	15907	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
15908_4232_1804_683_237_0_0_0	15908	4232	1804	683	237	0	0	0	9	2	1.50576255329145e-05
15956_4232_1804_683_237_0_0_0	15956	4232	1804	683	237	0	0	0	9	2	5.21997685141035e-05
16016_4232_1804_683_237_0_0_0	16016	4232	1804	683	237	0	0	0	9	2	0.000219841332780551
16092_4232_1804_683_237_0_0_0	16092	4232	1804	683	237	0	0	0	9	2	0.000109418745539178
16118_4232_1804_683_237_0_0_0	16118	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-05
16164_4232_1804_683_237_0_0_0	16164	4232	1804	683	237	0	0	0	9	2	0.00032926007831973
16193_4232_1804_683_237_0_0_0	16193	4232	1804	683	237	0	0	0	9	2	1.50576255329145e-05
16226_4232_1804_683_237_0_0_0	16226	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
16307_4232_1804_683_237_0_0_0	16307	4232	1804	683	237	0	0	0	9	2	2.20845174482745e-05
16340_4232_1804_683_237_0_0_0	16340	4232	1804	683	237	0	0	0	9	2	0.000184706873203751
16467_4232_1804_683_237_0_0_0	16467	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-05
16579_4232_1804_683_237_0_0_0	16579	4232	1804	683	237	0	0	0	9	2	0.000147564730222562
16768_4232_1804_683_237_0_0_0	16768	4232	1804	683	237	0	0	0	9	2	0.000604312704720967
16781_4232_1804_683_237_0_0_0	16781	4232	1804	683	237	0	0	0	9	2	1.30499421285259e-05
16881_4232_1804_683_237_0_0_0	16881	4232	1804	683	237	0	0	0	9	2	6.22381855360465e-05
16892_4232_1804_683_237_0_0_0	16892	4232	1804	683	237	0	0	0	9	2	0.00071473529196234
16903_4232_1804_683_237_0_0_0	16903	4232	1804	683	237	0	0	0	9	2	0.00032223318640437
16904_4232_1804_683_237_0_0_0	16904	4232	1804	683	237	0	0	0	9	2	9.03457531974868e-06
16920_4232_1804_683_237_0_0_0	16920	4232	1804	683	237	0	0	0	9	2	0.00222250552865818
28202_16920_4232_1804_683_237_0_0	28202	16920	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
17080_4232_1804_683_237_0_0_0	17080	4232	1804	683	237	0	0	0	9	2	1.20461004263316e-05
17095_4232_1804_683_237_0_0_0	17095	4232	1804	683	237	0	0	0	9	2	0.000219841332780551
17125_4232_1804_683_237_0_0_0	17125	4232	1804	683	237	0	0	0	9	2	2.10806757460802e-05
17137_4232_1804_683_237_0_0_0	17137	4232	1804	683	237	0	0	0	9	2	0.000313198611084621
17153_4232_1804_683_237_0_0_0	17153	4232	1804	683	237	0	0	0	9	2	0.000227872066398106
17154_4232_1804_683_237_0_0_0	17154	4232	1804	683	237	0	0	0	9	2	0.000362386854492141
17155_4232_1804_683_237_0_0_0	17155	4232	1804	683	237	0	0	0	9	2	5.32036102162978e-05
17232_4232_1804_683_237_0_0_0	17232	4232	1804	683	237	0	0	0	9	2	0.000182699189799362
17233_4232_1804_683_237_0_0_0	17233	4232	1804	683	237	0	0	0	9	2	3.81459846833833e-05
17262_4232_1804_683_237_0_0_0	17262	4232	1804	683	237	0	0	0	9	2	1.30499421285259e-05
17342_4232_1804_683_237_0_0_0	17342	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
17502_4232_1804_683_237_0_0_0	17502	4232	1804	683	237	0	0	0	9	2	5.32036102162978e-05
17533_4232_1804_683_237_0_0_0	17533	4232	1804	683	237	0	0	0	9	2	2.30883591504688e-05
17555_4232_1804_683_237_0_0_0	17555	4232	1804	683	237	0	0	0	9	2	0.000301152510658289
17574_4232_1804_683_237_0_0_0	17574	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
17629_4232_1804_683_237_0_0_0	17629	4232	1804	683	237	0	0	0	9	2	0.00541070677482726
27623_17629_4232_1804_683_237_0_0	27623	17629	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
32063_17629_4232_1804_683_237_0_0	32063	17629	4232	1804	683	237	0	0	10	2	3.41306178746061e-05
33704_17629_4232_1804_683_237_0_0	33704	17629	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
34155_17629_4232_1804_683_237_0_0	34155	17629	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
17647_4232_1804_683_237_0_0_0	17647	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-05
17666_4232_1804_683_237_0_0_0	17666	4232	1804	683	237	0	0	0	9	2	1.20461004263316e-05
17736_4232_1804_683_237_0_0_0	17736	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-06
17828_4232_1804_683_237_0_0_0	17828	4232	1804	683	237	0	0	0	9	2	0.000123472529369899
17858_4232_1804_683_237_0_0_0	17858	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
17918_4232_1804_683_237_0_0_0	17918	4232	1804	683	237	0	0	0	9	2	2.60998842570517e-05
17919_4232_1804_683_237_0_0_0	17919	4232	1804	683	237	0	0	0	9	2	2.40922008526631e-05
17937_4232_1804_683_237_0_0_0	17937	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
17953_4232_1804_683_237_0_0_0	17953	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
17987_4232_1804_683_237_0_0_0	17987	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
18045_4232_1804_683_237_0_0_0	18045	4232	1804	683	237	0	0	0	9	2	6.62535523448236e-05
18131_4232_1804_683_237_0_0_0	18131	4232	1804	683	237	0	0	0	9	2	1.60614672351088e-05
18149_4232_1804_683_237_0_0_0	18149	4232	1804	683	237	0	0	0	9	2	0.00614250737572691
26892_18149_4232_1804_683_237_0_0	26892	18149	4232	1804	683	237	0	0	10	2	3.31267761724118e-05
31462_18149_4232_1804_683_237_0_0	31462	18149	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
32411_18149_4232_1804_683_237_0_0	32411	18149	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
18221_4232_1804_683_237_0_0_0	18221	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
18281_4232_1804_683_237_0_0_0	18281	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
18433_4232_1804_683_237_0_0_0	18433	4232	1804	683	237	0	0	0	9	2	4.31651931943548e-05
18494_4232_1804_683_237_0_0_0	18494	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-06
18515_4232_1804_683_237_0_0_0	18515	4232	1804	683	237	0	0	0	9	2	7.02689191536008e-06
18570_4232_1804_683_237_0_0_0	18570	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-06
18667_4232_1804_683_237_0_0_0	18667	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
18722_4232_1804_683_237_0_0_0	18722	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
18723_4232_1804_683_237_0_0_0	18723	4232	1804	683	237	0	0	0	9	2	1.20461004263316e-05
18773_4232_1804_683_237_0_0_0	18773	4232	1804	683	237	0	0	0	9	2	6.4245868940435e-05
18941_4232_1804_683_237_0_0_0	18941	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
19122_4232_1804_683_237_0_0_0	19122	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
19123_4232_1804_683_237_0_0_0	19123	4232	1804	683	237	0	0	0	9	2	1.10422587241373e-05
19146_4232_1804_683_237_0_0_0	19146	4232	1804	683	237	0	0	0	9	2	3.41306178746061e-05
19199_4232_1804_683_237_0_0_0	19199	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-06
19299_4232_1804_683_237_0_0_0	19299	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-05
19327_4232_1804_683_237_0_0_0	19327	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
19328_4232_1804_683_237_0_0_0	19328	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
19441_4232_1804_683_237_0_0_0	19441	4232	1804	683	237	0	0	0	9	2	1.10422587241373e-05
19474_4232_1804_683_237_0_0_0	19474	4232	1804	683	237	0	0	0	9	2	1.20461004263316e-05
19475_4232_1804_683_237_0_0_0	19475	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
19522_4232_1804_683_237_0_0_0	19522	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
19559_4232_1804_683_237_0_0_0	19559	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
19596_4232_1804_683_237_0_0_0	19596	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
19657_4232_1804_683_237_0_0_0	19657	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
19682_4232_1804_683_237_0_0_0	19682	4232	1804	683	237	0	0	0	9	2	1.60614672351088e-05
19745_4232_1804_683_237_0_0_0	19745	4232	1804	683	237	0	0	0	9	2	1.40537838307202e-05
19746_4232_1804_683_237_0_0_0	19746	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-06
19793_4232_1804_683_237_0_0_0	19793	4232	1804	683	237	0	0	0	9	2	7.62919693667666e-05
19869_4232_1804_683_237_0_0_0	19869	4232	1804	683	237	0	0	0	9	2	8.03073361755438e-06
19871_4232_1804_683_237_0_0_0	19871	4232	1804	683	237	0	0	0	9	2	1.70653089373031e-05
19973_4232_1804_683_237_0_0_0	19973	4232	1804	683	237	0	0	0	9	2	1.30499421285259e-05
19975_4232_1804_683_237_0_0_0	19975	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
20005_4232_1804_683_237_0_0_0	20005	4232	1804	683	237	0	0	0	9	2	1.60614672351088e-05
20006_4232_1804_683_237_0_0_0	20006	4232	1804	683	237	0	0	0	9	2	2.81075676614403e-05
20048_4232_1804_683_237_0_0_0	20048	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
20075_4232_1804_683_237_0_0_0	20075	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
20116_4232_1804_683_237_0_0_0	20116	4232	1804	683	237	0	0	0	9	2	3.11190927680232e-05
20117_4232_1804_683_237_0_0_0	20117	4232	1804	683	237	0	0	0	9	2	1.70653089373031e-05
20275_4232_1804_683_237_0_0_0	20275	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-05
20363_4232_1804_683_237_0_0_0	20363	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
20411_4232_1804_683_237_0_0_0	20411	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
20412_4232_1804_683_237_0_0_0	20412	4232	1804	683	237	0	0	0	9	2	1.60614672351088e-05
20461_4232_1804_683_237_0_0_0	20461	4232	1804	683	237	0	0	0	9	2	1.80691506394974e-05
20515_4232_1804_683_237_0_0_0	20515	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
20579_4232_1804_683_237_0_0_0	20579	4232	1804	683	237	0	0	0	9	2	8.03073361755438e-05
20670_4232_1804_683_237_0_0_0	20670	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
20718_4232_1804_683_237_0_0_0	20718	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
20811_4232_1804_683_237_0_0_0	20811	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
20860_4232_1804_683_237_0_0_0	20860	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
21031_4232_1804_683_237_0_0_0	21031	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
21112_4232_1804_683_237_0_0_0	21112	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
21138_4232_1804_683_237_0_0_0	21138	4232	1804	683	237	0	0	0	9	2	1.20461004263316e-05
21247_4232_1804_683_237_0_0_0	21247	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-06
21311_4232_1804_683_237_0_0_0	21311	4232	1804	683	237	0	0	0	9	2	7.02689191536008e-06
21325_4232_1804_683_237_0_0_0	21325	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-06
21349_4232_1804_683_237_0_0_0	21349	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
21494_4232_1804_683_237_0_0_0	21494	4232	1804	683	237	0	0	0	9	2	7.02689191536008e-06
21564_4232_1804_683_237_0_0_0	21564	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
21585_4232_1804_683_237_0_0_0	21585	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
21632_4232_1804_683_237_0_0_0	21632	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
21763_4232_1804_683_237_0_0_0	21763	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
21964_4232_1804_683_237_0_0_0	21964	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-06
21965_4232_1804_683_237_0_0_0	21965	4232	1804	683	237	0	0	0	9	2	8.03073361755438e-06
21966_4232_1804_683_237_0_0_0	21966	4232	1804	683	237	0	0	0	9	2	3.7142142981189e-05
21990_4232_1804_683_237_0_0_0	21990	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
22125_4232_1804_683_237_0_0_0	22125	4232	1804	683	237	0	0	0	9	2	1.10422587241373e-05
22126_4232_1804_683_237_0_0_0	22126	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
22195_4232_1804_683_237_0_0_0	22195	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
22257_4232_1804_683_237_0_0_0	22257	4232	1804	683	237	0	0	0	9	2	2.60998842570517e-05
22279_4232_1804_683_237_0_0_0	22279	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
22307_4232_1804_683_237_0_0_0	22307	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
22439_4232_1804_683_237_0_0_0	22439	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
22525_4232_1804_683_237_0_0_0	22525	4232	1804	683	237	0	0	0	9	2	4.01536680877719e-06
22563_4232_1804_683_237_0_0_0	22563	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
22585_4232_1804_683_237_0_0_0	22585	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
22608_4232_1804_683_237_0_0_0	22608	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
22758_4232_1804_683_237_0_0_0	22758	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
22808_4232_1804_683_237_0_0_0	22808	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
22855_4232_1804_683_237_0_0_0	22855	4232	1804	683	237	0	0	0	9	2	2.60998842570517e-05
22856_4232_1804_683_237_0_0_0	22856	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-05
22983_4232_1804_683_237_0_0_0	22983	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
23070_4232_1804_683_237_0_0_0	23070	4232	1804	683	237	0	0	0	9	2	1.90729923416917e-05
23107_4232_1804_683_237_0_0_0	23107	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
23194_4232_1804_683_237_0_0_0	23194	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
23222_4232_1804_683_237_0_0_0	23222	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
23288_4232_1804_683_237_0_0_0	23288	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
23378_4232_1804_683_237_0_0_0	23378	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
23499_4232_1804_683_237_0_0_0	23499	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
23500_4232_1804_683_237_0_0_0	23500	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
23578_4232_1804_683_237_0_0_0	23578	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
23799_4232_1804_683_237_0_0_0	23799	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
23831_4232_1804_683_237_0_0_0	23831	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
23832_4232_1804_683_237_0_0_0	23832	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
23851_4232_1804_683_237_0_0_0	23851	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
23960_4232_1804_683_237_0_0_0	23960	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
24196_4232_1804_683_237_0_0_0	24196	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
24216_4232_1804_683_237_0_0_0	24216	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
24564_4232_1804_683_237_0_0_0	24564	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
24566_4232_1804_683_237_0_0_0	24566	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
24743_4232_1804_683_237_0_0_0	24743	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
24815_4232_1804_683_237_0_0_0	24815	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
24919_4232_1804_683_237_0_0_0	24919	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
25070_4232_1804_683_237_0_0_0	25070	4232	1804	683	237	0	0	0	9	2	6.02305021316579e-06
25085_4232_1804_683_237_0_0_0	25085	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
25314_4232_1804_683_237_0_0_0	25314	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
25452_4232_1804_683_237_0_0_0	25452	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
25634_4232_1804_683_237_0_0_0	25634	4232	1804	683	237	0	0	0	9	2	5.01920851097149e-06
25833_4232_1804_683_237_0_0_0	25833	4232	1804	683	237	0	0	0	9	2	3.01152510658289e-06
26049_4232_1804_683_237_0_0_0	26049	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
26213_4232_1804_683_237_0_0_0	26213	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
26712_4232_1804_683_237_0_0_0	26712	4232	1804	683	237	0	0	0	9	2	8.03073361755438e-06
26931_4232_1804_683_237_0_0_0	26931	4232	1804	683	237	0	0	0	9	2	1.0038417021943e-06
27112_4232_1804_683_237_0_0_0	27112	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
27250_4232_1804_683_237_0_0_0	27250	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
27902_4232_1804_683_237_0_0_0	27902	4232	1804	683	237	0	0	0	9	2	2.0076834043886e-06
8126_4232_1804_683_237_0_0_0	8126	4232	1804	683	237	0	0	0	9	2	0.00749267446517824
21969_8126_4232_1804_683_237_0_0	21969	8126	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
22072_8126_4232_1804_683_237_0_0	22072	8126	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
22441_8126_4232_1804_683_237_0_0	22441	8126	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
23802_8126_4232_1804_683_237_0_0	23802	8126	4232	1804	683	237	0	0	10	2	1.0038417021943e-05
25006_8126_4232_1804_683_237_0_0	25006	8126	4232	1804	683	237	0	0	10	2	4.01536680877719e-06
28675_8126_4232_1804_683_237_0_0	28675	8126	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
28700_8126_4232_1804_683_237_0_0	28700	8126	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
9285_4232_1804_683_237_0_0_0	9285	4232	1804	683	237	0	0	0	9	2	0.00569278629314386
21900_9285_4232_1804_683_237_0_0	21900	9285	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
9927_4232_1804_683_237_0_0_0	9927	4232	1804	683	237	0	0	0	9	2	0.00924939744401826
18596_9927_4232_1804_683_237_0_0	18596	9927	4232	1804	683	237	0	0	10	2	0.00165131960010962
23290_9927_4232_1804_683_237_0_0	23290	9927	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
24077_9927_4232_1804_683_237_0_0	24077	9927	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
24361_9927_4232_1804_683_237_0_0	24361	9927	4232	1804	683	237	0	0	10	2	4.01536680877719e-06
25212_9927_4232_1804_683_237_0_0	25212	9927	4232	1804	683	237	0	0	10	2	3.51344595768004e-05
25405_9927_4232_1804_683_237_0_0	25405	9927	4232	1804	683	237	0	0	10	2	1.0038417021943e-06
25457_9927_4232_1804_683_237_0_0	25457	9927	4232	1804	683	237	0	0	10	2	3.01152510658289e-06
27116_9927_4232_1804_683_237_0_0	27116	9927	4232	1804	683	237	0	0	10	2	2.0076834043886e-06
7316_1804_683_237_0_0_0_0	7316	1804	683	237	0	0	0	0	8	2	0.000191733765119111
7499_1804_683_237_0_0_0_0	7499	1804	683	237	0	0	0	0	8	2	0.00116044100773661
21968_7499_1804_683_237_0_0_0	21968	7499	1804	683	237	0	0	0	9	2	1.60614672351088e-05
29452_7499_1804_683_237_0_0_0	29452	7499	1804	683	237	0	0	0	9	2	1.0038417021943e-06
7557_1804_683_237_0_0_0_0	7557	1804	683	237	0	0	0	0	8	2	0.00206590622311586
7681_1804_683_237_0_0_0_0	7681	1804	683	237	0	0	0	0	8	2	0.000907472898783645
23733_7681_1804_683_237_0_0_0	23733	7681	1804	683	237	0	0	0	9	2	2.0076834043886e-06
8163_1804_683_237_0_0_0_0	8163	1804	683	237	0	0	0	0	8	2	0.00210003684099047
8228_1804_683_237_0_0_0_0	8228	1804	683	237	0	0	0	0	8	2	0.00821242896565155
15655_8228_1804_683_237_0_0_0	15655	8228	1804	683	237	0	0	0	9	2	0.00015659930554231
15909_8228_1804_683_237_0_0_0	15909	8228	1804	683	237	0	0	0	9	2	5.62151353228807e-05
17630_8228_1804_683_237_0_0_0	17630	8228	1804	683	237	0	0	0	9	2	4.11575097899662e-05
17893_8228_1804_683_237_0_0_0	17893	8228	1804	683	237	0	0	0	9	2	7.62919693667666e-05
20653_8228_1804_683_237_0_0_0	20653	8228	1804	683	237	0	0	0	9	2	1.60614672351088e-05
21285_8228_1804_683_237_0_0_0	21285	8228	1804	683	237	0	0	0	9	2	1.0038417021943e-05
21748_8228_1804_683_237_0_0_0	21748	8228	1804	683	237	0	0	0	9	2	6.12343438338522e-05
22548_8228_1804_683_237_0_0_0	22548	8228	1804	683	237	0	0	0	9	2	7.02689191536008e-06
22629_8228_1804_683_237_0_0_0	22629	8228	1804	683	237	0	0	0	9	2	2.0076834043886e-06
26669_8228_1804_683_237_0_0_0	26669	8228	1804	683	237	0	0	0	9	2	1.0038417021943e-06
8249_1804_683_237_0_0_0_0	8249	1804	683	237	0	0	0	0	8	2	2.7103725959246e-05
8262_1804_683_237_0_0_0_0	8262	1804	683	237	0	0	0	0	8	2	3.61383012789947e-05
8708_1804_683_237_0_0_0_0	8708	1804	683	237	0	0	0	0	8	2	0.000355359962576781
8931_1804_683_237_0_0_0_0	8931	1804	683	237	0	0	0	0	8	2	0.000692650774514065
8985_1804_683_237_0_0_0_0	8985	1804	683	237	0	0	0	0	8	2	0.000283083360018792
9215_1804_683_237_0_0_0_0	9215	1804	683	237	0	0	0	0	8	2	0.000260998842570517
9293_1804_683_237_0_0_0_0	9293	1804	683	237	0	0	0	0	8	2	0.000152583938733533
9307_1804_683_237_0_0_0_0	9307	1804	683	237	0	0	0	0	8	2	0.00268728423677413
9377_1804_683_237_0_0_0_0	9377	1804	683	237	0	0	0	0	8	2	0.00099279944347016
9410_1804_683_237_0_0_0_0	9410	1804	683	237	0	0	0	0	8	2	0.00203277944694345
9418_1804_683_237_0_0_0_0	9418	1804	683	237	0	0	0	0	8	2	0.00130599805455478
9492_1804_683_237_0_0_0_0	9492	1804	683	237	0	0	0	0	8	2	8.93419114952925e-05
9504_1804_683_237_0_0_0_0	9504	1804	683	237	0	0	0	0	8	2	0.000211810599162997
9682_1804_683_237_0_0_0_0	9682	1804	683	237	0	0	0	0	8	2	0.000400532839175525
9780_1804_683_237_0_0_0_0	9780	1804	683	237	0	0	0	0	8	2	6.62535523448236e-05
9866_1804_683_237_0_0_0_0	9866	1804	683	237	0	0	0	0	8	2	0.00842423956481455
24647_9866_1804_683_237_0_0_0	24647	9866	1804	683	237	0	0	0	9	2	2.0076834043886e-06
9926_1804_683_237_0_0_0_0	9926	1804	683	237	0	0	0	0	8	2	7.4284285962378e-05
9964_1804_683_237_0_0_0_0	9964	1804	683	237	0	0	0	0	8	2	0.000141541680009396
1927_683_237_0_0_0_0_0	1927	683	237	0	0	0	0	0	7	2	5.82228187272693e-05
1935_683_237_0_0_0_0_0	1935	683	237	0	0	0	0	0	7	2	5.82228187272693e-05
2016_683_237_0_0_0_0_0	2016	683	237	0	0	0	0	0	7	2	1.90729923416917e-05
2029_683_237_0_0_0_0_0	2029	683	237	0	0	0	0	0	7	2	2.60998842570517e-05
2053_683_237_0_0_0_0_0	2053	683	237	0	0	0	0	0	7	2	2.81075676614403e-05
2159_683_237_0_0_0_0_0	2159	683	237	0	0	0	0	0	7	2	0.000527016893652006
2184_683_237_0_0_0_0_0	2184	683	237	0	0	0	0	0	7	2	1.10422587241373e-05
2204_683_237_0_0_0_0_0	2204	683	237	0	0	0	0	0	7	2	3.01152510658289e-06
2215_683_237_0_0_0_0_0	2215	683	237	0	0	0	0	0	7	2	4.01536680877719e-06
