ID	ParentID	Distance	Alive	Necrotic	Lost	Drivers	Passengers	Fitness	CCF	clone_order	Alive_cells_all_descendents	driver_CCF
17110	1702	1	3	1080	97	8	0	18.5193141535706	0	terminal	3	3.01152510658289e-06
17124	3227	1	1	592	78	8	0	16.7145588840664	0	terminal	1	1.0038417021943e-06
17125	4232	1	21	6128	510	9	0	22.6206159394737	0	terminal	21	2.10806757460802e-05
17137	4232	1	312	77737	6387	9	0	24.4155964591517	3e-04	terminal	312	0.000313198611084621
17151	2869	1	9	5034	399	9	0	17.1759830269808	0	terminal	9	9.03457531974868e-06
17153	4232	1	227	74525	6192	9	0	21.4964930745413	2e-04	terminal	227	0.000227872066398106
17154	4232	1	361	93465	7770	9	0	23.7884837415534	4e-04	terminal	361	0.000362386854492141
17155	4232	1	53	19087	1554	9	0	20.6802927625281	1e-04	terminal	53	5.32036102162978e-05
17185	2869	1	26	10458	839	9	0	19.1879650711141	0	terminal	26	2.60998842570517e-05
17195	6535	1	4	953	74	9	0	23.5866102698266	0	terminal	4	4.01536680877719e-06
17208	1357	1	1	637	52	7	0	17.7489630689411	0	terminal	1	1.0038417021943e-06
17210	1702	1	2	1013	97	8	0	16.9118557541355	0	terminal	2	2.0076834043886e-06
17214	4621	1	20	6683	559	8	0	20.8028988911268	0	terminal	20	2.0076834043886e-05
17227	1804	1	15	6710	564	8	0	18.4407960700237	0	terminal	15	1.50576255329145e-05
17228	1804	1	2	974	99	8	0	16.938681209907	0	terminal	2	2.0076834043886e-06
17229	1804	1	8	3789	357	8	0	18.9620338837273	0	terminal	8	8.03073361755438e-06
17232	4232	1	182	49091	4074	9	0	23.1983456039888	2e-04	terminal	182	0.000182699189799362
17233	4232	1	38	12474	1023	9	0	21.157556245303	0	terminal	38	3.81459846833833e-05
17245	1804	1	4	2404	221	8	0	15.716513323187	0	terminal	4	4.01536680877719e-06
17260	2869	1	23	7707	652	9	0	21.5700845580834	0	terminal	23	2.30883591504688e-05
17262	4232	1	13	5106	378	9	0	20.2637480072601	0	terminal	13	1.30499421285259e-05
17274	1804	1	4	1760	144	8	0	18.4802729099607	0	terminal	4	4.01536680877719e-06
17294	2869	1	24	7723	695	9	0	20.7796439763422	0	terminal	24	2.40922008526631e-05
17296	6535	1	89	26277	2170	9	0	22.5768396399695	1e-04	terminal	89	8.93419114952925e-05
17319	1702	1	11	3433	284	8	0	21.1232243302433	0	terminal	11	1.10422587241373e-05
17320	3227	1	3	1193	109	8	0	17.7202862885298	0	terminal	3	3.01152510658289e-06
17342	4232	1	3	992	87	9	0	20.6325322420588	0	terminal	3	3.01152510658289e-06
17371	2869	1	6	3021	263	9	0	17.9825124658936	0	terminal	6	6.02305021316579e-06
17373	3648	1	3	1590	162	9	0	18.6276196014471	0	terminal	3	3.01152510658289e-06
17375	3648	1	2	794	55	9	0	18.4850065878759	0	terminal	2	2.0076834043886e-06
17376	3648	1	18	8649	703	9	0	18.3710080301209	0	terminal	18	1.80691506394974e-05
17386	1804	1	2	1337	117	8	0	15.6782153663732	0	terminal	2	2.0076834043886e-06
17387	2200	1	1	993	80	8	0	16.0056830734756	0	terminal	1	1.0038417021943e-06
17390	3227	1	25	9013	752	8	0	20.0440271113129	0	terminal	25	2.50960425548574e-05
17404	1702	1	1	973	79	8	0	15.6754625885791	0	terminal	1	1.0038417021943e-06
17421	1702	1	2	1150	103	8	0	17.4937973403326	0	terminal	2	2.0076834043886e-06
17426	3648	1	4	1770	147	9	0	18.5600182169795	0	terminal	4	4.01536680877719e-06
17427	3648	1	26	9051	711	9	0	21.1612622494358	0	terminal	26	2.60998842570517e-05
17428	3648	1	92	25935	2127	9	0	22.83561664087	1e-04	terminal	92	9.23534366018754e-05
17468	1702	1	3	1227	102	8	0	20.073840932101	0	terminal	3	3.01152510658289e-06
17486	3227	1	2	1013	81	8	0	18.7328079913064	0	terminal	2	2.0076834043886e-06
17487	10253	1	1146	257399	18690	10	0	28.8362935250764	0.0011	terminal	1146	0.00115040259071466
17499	1804	1	3	1483	125	8	0	18.1518433749413	0	terminal	3	3.01152510658289e-06
17502	4232	1	53	16535	1425	9	0	21.8003296029897	1e-04	terminal	53	5.32036102162978e-05
17503	4546	1	2	1172	89	8	0	16.9650766257591	0	terminal	2	2.0076834043886e-06
17532	3227	1	4	1404	99	8	0	19.6998952310168	0	terminal	4	4.01536680877719e-06
17533	4232	1	23	8428	690	9	0	20.8095450164139	0	terminal	23	2.30883591504688e-05
17549	1804	1	1	965	86	8	0	16.2133755998199	0	terminal	1	1.0038417021943e-06
17555	4232	1	300	85282	6904	9	0	22.9240961866927	3e-04	terminal	300	0.000301152510658289
17572	3227	1	8	3299	280	8	0	18.7426733257054	0	terminal	8	8.03073361755438e-06
17574	4232	1	6	2360	191	9	0	20.5651707925255	0	terminal	6	6.02305021316579e-06
17590	3648	1	14	6302	506	9	0	18.9428905673086	0	terminal	14	1.40537838307202e-05
17612	6535	1	30	9685	821	9	0	20.9274836945819	0	terminal	30	3.01152510658289e-05
17630	8228	1	41	15154	1242	9	0	20.2969861755435	0	terminal	41	4.11575097899662e-05
17647	4232	1	30	7298	564	9	0	24.7317771689028	0	terminal	30	3.01152510658289e-05
17664	2869	1	32	11943	1018	9	0	20.56343635966	0	terminal	32	3.21229344702175e-05
17666	4232	1	12	4808	398	9	0	20.0976227247676	0	terminal	12	1.20461004263316e-05
17680	2869	1	25	8282	686	9	0	21.5817728379513	0	terminal	25	2.50960425548574e-05
17696	3227	1	4	1717	153	8	0	18.8238730239863	0	terminal	4	4.01536680877719e-06
17730	1702	1	2	958	102	8	0	16.3135117400473	0	terminal	2	2.0076834043886e-06
17735	2869	1	14	5561	471	9	0	19.3972034859311	0	terminal	14	1.40537838307202e-05
17736	4232	1	5	1864	158	9	0	20.0681202494027	0	terminal	5	5.01920851097149e-06
17752	3648	1	3	1313	110	9	0	19.7642993747007	0	terminal	3	3.01152510658289e-06
17754	8671	1	2064	620202	42199	9	0	27.0359867834375	0.0021	terminal	2064	0.00207192927332903
17761	1702	1	6	2959	289	8	0	18.236018351222	0	terminal	6	6.02305021316579e-06
17763	3227	1	4	1794	160	8	0	17.1479805403294	0	terminal	4	4.01536680877719e-06
17783	1804	1	1	641	57	8	0	16.1974339114143	0	terminal	1	1.0038417021943e-06
17815	1804	1	2	828	65	8	0	17.9439016071197	0	terminal	2	2.0076834043886e-06
17816	2869	1	3	1559	139	9	0	17.1842110929922	0	terminal	3	3.01152510658289e-06
17825	2869	1	1	552	40	9	0	17.3166793554309	0	terminal	1	1.0038417021943e-06
17828	4232	1	123	34758	2936	9	0	23.0349691682362	1e-04	terminal	123	0.000123472529369899
17829	8671	1	181	42739	3394	9	0	25.3152884872715	2e-04	terminal	181	0.000181695348097168
17837	1804	1	2	1123	95	8	0	17.7414396624666	0	terminal	2	2.0076834043886e-06
17856	1804	1	6	2461	190	8	0	19.3926272986219	0	terminal	6	6.02305021316579e-06
17858	4232	1	4	1432	127	9	0	20.7339740806837	0	terminal	4	4.01536680877719e-06
17866	3227	1	9	4208	328	8	0	18.5657725943904	0	terminal	9	9.03457531974868e-06
17883	1276	1	2	1049	104	8	0	16.6276822794377	0	terminal	2	2.0076834043886e-06
17893	8228	1	76	23475	1945	9	0	22.125267828144	1e-04	terminal	76	7.62919693667666e-05
17902	2869	1	23	7852	669	9	0	20.8680861085811	0	terminal	23	2.30883591504688e-05
17903	3227	1	6	3304	301	8	0	17.5797047385955	0	terminal	6	6.02305021316579e-06
17917	2869	1	7	3230	300	9	0	18.0234809530007	0	terminal	7	7.02689191536008e-06
17918	4232	1	26	7328	605	9	0	23.1269686918166	0	terminal	26	2.60998842570517e-05
17919	4232	1	24	6764	540	9	0	23.2923921849508	0	terminal	24	2.40922008526631e-05
17934	1804	1	15	4811	399	8	0	21.6770887263487	0	terminal	15	1.50576255329145e-05
17937	4232	1	1	477	30	9	0	20.7475861286569	0	terminal	1	1.0038417021943e-06
17952	3835	1	2	884	73	8	0	17.6583081647579	0	terminal	2	2.0076834043886e-06
17953	4232	1	4	1515	143	9	0	19.9362389880421	0	terminal	4	4.01536680877719e-06
17979	1321	1	4	2343	209	8	0	16.4368520124332	0	terminal	4	4.01536680877719e-06
17987	4232	1	3	1108	101	9	0	19.7855792679232	0	terminal	3	3.01152510658289e-06
18039	1804	1	10	3297	272	8	0	20.8004117289788	0	terminal	10	1.0038417021943e-05
18042	3227	1	2	941	72	8	0	17.9404003327332	0	terminal	2	2.0076834043886e-06
18045	4232	1	66	18744	1551	9	0	23.1808854048187	1e-04	terminal	66	6.62535523448236e-05
18078	3227	1	195	53826	4356	8	0	23.3487492715703	2e-04	terminal	195	0.000195749131927888
18079	3227	1	2	1499	124	8	0	17.0414262426447	0	terminal	2	2.0076834043886e-06
18080	3648	1	131	38609	3151	9	0	22.2804296050195	1e-04	terminal	131	0.000131503262987453
18095	10041	1	22	7799	667	9	0	20.5472966778928	0	terminal	22	2.20845174482745e-05
18102	1702	1	8	3015	267	8	0	20.3099947847017	0	terminal	8	8.03073361755438e-06
18131	4232	1	16	4898	416	9	0	22.0784671203866	0	terminal	16	1.60614672351088e-05
18208	1702	1	16	5622	457	8	0	20.5912567597204	0	terminal	16	1.60614672351088e-05
18210	2869	1	2	1142	114	9	0	17.1268390514481	0	terminal	2	2.0076834043886e-06
18221	4232	1	2	845	80	9	0	19.7137422746716	0	terminal	2	2.0076834043886e-06
18243	1804	1	2	1369	120	8	0	16.2928351679364	0	terminal	2	2.0076834043886e-06
18281	4232	1	1	432	43	9	0	19.7872227547014	0	terminal	1	1.0038417021943e-06
18301	2869	1	1	634	52	9	0	19.8780964772484	0	terminal	1	1.0038417021943e-06
18315	3227	1	1	999	75	8	0	16.6033810358482	0	terminal	1	1.0038417021943e-06
18317	3952	1	1	636	53	9	0	16.5767219909887	0	terminal	1	1.0038417021943e-06
18319	5977	1	1	560	42	8	0	17.3068668208092	0	terminal	1	1.0038417021943e-06
18332	1625	1	5	2469	215	8	0	18.0620189123183	0	terminal	5	5.01920851097149e-06
18413	1804	1	2	1040	92	8	0	16.2004325525696	0	terminal	2	2.0076834043886e-06
18417	8671	1	783	185673	14776	9	0	25.5152964570705	8e-04	terminal	783	0.000786008052818135
18427	1804	1	2	1152	98	8	0	16.9897968762851	0	terminal	2	2.0076834043886e-06
18431	2869	1	6	2174	174	9	0	21.5550352352332	0	terminal	6	6.02305021316579e-06
18433	4232	1	43	13731	1098	9	0	21.3168720536052	0	terminal	43	4.31651931943548e-05
18464	1804	1	4	1543	113	8	0	19.0520831132737	0	terminal	4	4.01536680877719e-06
18468	3227	1	1	670	47	8	0	16.7720748295598	0	terminal	1	1.0038417021943e-06
18469	3227	1	16	5533	442	8	0	20.5026602797059	0	terminal	16	1.60614672351088e-05
18494	4232	1	5	2133	160	9	0	19.9329456602183	0	terminal	5	5.01920851097149e-06
18512	1702	1	2	1296	109	8	0	17.5636946457092	0	terminal	2	2.0076834043886e-06
18514	3648	1	3	1061	85	9	0	18.3379933477355	0	terminal	3	3.01152510658289e-06
18515	4232	1	7	2607	219	9	0	19.7435280057262	0	terminal	7	7.02689191536008e-06
18549	3648	1	7	2035	148	9	0	20.3002566882161	0	terminal	7	7.02689191536008e-06
18570	4232	1	5	1287	104	9	0	21.6608360917592	0	terminal	5	5.01920851097149e-06
18596	9927	1	1645	421118	28747	10	0	28.6334421908648	0.0016	terminal	1645	0.00165131960010962
18610	1804	1	1	613	57	8	0	17.3026279469216	0	terminal	1	1.0038417021943e-06
18614	6535	1	167	39758	3181	9	0	24.9118542864156	2e-04	terminal	167	0.000167641564266448
18648	6649	1	86	25024	2102	10	0	22.773857489494	1e-04	terminal	86	8.63303863887096e-05
18667	4232	1	4	1491	128	9	0	19.9339578623266	0	terminal	4	4.01536680877719e-06
18683	3227	1	2	851	75	8	0	17.2659304119692	0	terminal	2	2.0076834043886e-06
18687	3648	1	3	1335	121	9	0	19.296329702237	0	terminal	3	3.01152510658289e-06
18706	2869	1	1	762	71	9	0	17.8225223969361	0	terminal	1	1.0038417021943e-06
18710	8671	1	643	135083	10774	9	0	27.1218874399649	6e-04	terminal	643	0.000645470214510933
18722	4232	1	2	787	58	9	0	19.8889133025041	0	terminal	2	2.0076834043886e-06
18723	4232	1	12	3899	348	9	0	21.0706276609162	0	terminal	12	1.20461004263316e-05
18724	8671	1	1459	385080	27472	9	0	27.0511992929805	0.0015	terminal	1459	0.00146460504350148
18743	1804	1	1	538	53	8	0	17.9735355923734	0	terminal	1	1.0038417021943e-06
18746	8671	1	339	74257	6060	9	0	25.9989365896669	3e-04	terminal	339	0.000340302337043867
18757	1804	1	2	890	91	8	0	18.7157335561115	0	terminal	2	2.0076834043886e-06
18758	2869	1	2	763	60	9	0	18.0659471134669	0	terminal	2	2.0076834043886e-06
18773	4232	1	64	20210	1693	9	0	21.9666738720352	1e-04	terminal	64	6.4245868940435e-05
18775	7604	1	2	986	86	9	0	17.9378972998152	0	terminal	2	2.0076834043886e-06
18786	1702	1	1	832	79	8	0	15.5651145721501	0	terminal	1	1.0038417021943e-06
18789	3227	1	4	1809	165	8	0	17.8151259919221	0	terminal	4	4.01536680877719e-06
18796	1357	1	2	812	70	7	0	18.8973020102783	0	terminal	2	2.0076834043886e-06
18811	3648	1	7	2480	221	9	0	20.373224833082	0	terminal	7	7.02689191536008e-06
18839	1702	1	20	7718	640	8	0	20.314102748444	0	terminal	20	2.0076834043886e-05
18842	6535	1	107	22582	1799	9	0	26.2855122859673	1e-04	terminal	107	0.00010741106213479
18878	12137	1	367	71654	5850	10	0	27.84668081321	4e-04	terminal	367	0.000368409904705307
18941	4232	1	4	1482	132	9	0	19.8862749125462	0	terminal	4	4.01536680877719e-06
18942	8671	1	397	78677	6305	9	0	27.6352944448381	4e-04	terminal	397	0.000398525155771136
18958	1804	1	2	784	67	8	0	17.2229318028582	0	terminal	2	2.0076834043886e-06
19001	12137	1	906	202578	15290	10	0	27.4264638818892	9e-04	terminal	906	0.000909480582188034
19025	7804	1	7	2218	172	9	0	20.4982197991451	0	terminal	7	7.02689191536008e-06
19050	3227	1	2	933	81	8	0	17.0338204774254	0	terminal	2	2.0076834043886e-06
19063	1804	1	2	823	61	8	0	18.8245408157877	0	terminal	2	2.0076834043886e-06
19064	1804	1	2	801	68	8	0	17.6075508072471	0	terminal	2	2.0076834043886e-06
19065	1920	1	1	674	58	8	0	17.6090580707015	0	terminal	1	1.0038417021943e-06
19066	2869	1	2	807	55	9	0	18.7413417404516	0	terminal	2	2.0076834043886e-06
19097	1103	1	11	4180	327	8	0	20.173662733372	0	terminal	11	1.10422587241373e-05
19122	4232	1	4	1377	110	9	0	19.9434990074823	0	terminal	4	4.01536680877719e-06
19123	4232	1	11	4099	333	9	0	20.1614221928179	0	terminal	11	1.10422587241373e-05
19141	2200	1	6	2445	225	8	0	20.255654141404	0	terminal	6	6.02305021316579e-06
19144	2869	1	5	1825	153	9	0	19.3455127000871	0	terminal	5	5.01920851097149e-06
19146	4232	1	34	6959	574	9	0	26.7550346283655	0	terminal	34	3.41306178746061e-05
19147	12137	1	57	11807	875	10	0	26.8007952946224	1e-04	terminal	57	5.7218977025075e-05
19199	4232	1	5	1537	118	9	0	22.3468970670055	0	terminal	5	5.01920851097149e-06
19221	2869	1	9	2956	254	9	0	20.9633074357312	0	terminal	9	9.03457531974868e-06
19223	8671	1	25	5239	401	9	0	26.5509319104823	0	terminal	25	2.50960425548574e-05
19258	1804	1	10	3755	315	8	0	19.7130712790596	0	terminal	10	1.0038417021943e-05
19261	2869	1	1	704	74	9	0	17.7930493029429	0	terminal	1	1.0038417021943e-06
19278	2869	1	2	1115	103	9	0	18.8400958699729	0	terminal	2	2.0076834043886e-06
19288	1425	1	1	637	52	8	0	17.169886575684	0	terminal	1	1.0038417021943e-06
19291	1804	1	4	1597	119	8	0	19.3844028696381	0	terminal	4	4.01536680877719e-06
19298	3647	1	3	1563	142	9	0	18.0678899969468	0	terminal	3	3.01152510658289e-06
19299	4232	1	10	3601	333	9	0	20.0283518012721	0	terminal	10	1.0038417021943e-05
19327	4232	1	6	2021	182	9	0	21.0511255907697	0	terminal	6	6.02305021316579e-06
19328	4232	1	1	431	42	9	0	21.2728826971011	0	terminal	1	1.0038417021943e-06
19343	2869	1	48	14585	1207	9	0	22.2788964263565	0	terminal	48	4.81844017053263e-05
19384	1535	1	2	854	68	8	0	17.224913299485	0	terminal	2	2.0076834043886e-06
19401	10253	1	833	183541	14149	10	0	27.3475165842142	8e-04	terminal	833	0.00083620013792785
19441	4232	1	11	2682	213	9	0	24.8786887414784	0	terminal	11	1.10422587241373e-05
19474	4232	1	12	3066	239	9	0	23.6063624419651	0	terminal	12	1.20461004263316e-05
19475	4232	1	2	764	66	9	0	19.9069038112699	0	terminal	2	2.0076834043886e-06
19508	3648	1	3	948	83	9	0	21.0185746979618	0	terminal	3	3.01152510658289e-06
19522	4232	1	6	2072	159	9	0	20.3780202844057	0	terminal	6	6.02305021316579e-06
19544	4621	1	1	472	43	8	0	17.2943752604268	0	terminal	1	1.0038417021943e-06
19559	4232	1	4	1316	117	9	0	20.9655991315831	0	terminal	4	4.01536680877719e-06
19575	2869	1	1	601	50	9	0	17.9100443446755	0	terminal	1	1.0038417021943e-06
19576	3227	1	1	683	57	8	0	16.5041441039805	0	terminal	1	1.0038417021943e-06
19578	3648	1	10	4007	350	9	0	18.8784154904508	0	terminal	10	1.0038417021943e-05
19596	4232	1	2	778	63	9	0	20.4354974527254	0	terminal	2	2.0076834043886e-06
19621	7804	1	4	1493	126	9	0	20.249188817627	0	terminal	4	4.01536680877719e-06
19656	3648	1	10	3484	283	9	0	22.0176001199824	0	terminal	10	1.0038417021943e-05
19657	4232	1	2	952	78	9	0	19.7373491795174	0	terminal	2	2.0076834043886e-06
19679	2869	1	2	739	62	9	0	19.4041559319541	0	terminal	2	2.0076834043886e-06
19680	3952	1	25	8387	680	9	0	21.193002261299	0	terminal	25	2.50960425548574e-05
19682	4232	1	16	5601	483	9	0	21.0322223997492	0	terminal	16	1.60614672351088e-05
19698	3648	1	43	11833	1046	9	0	23.2683764266649	0	terminal	43	4.31651931943548e-05
19741	2200	1	1	628	47	8	0	16.5003253235206	0	terminal	1	1.0038417021943e-06
19744	3227	1	2	1134	88	8	0	17.0959105540254	0	terminal	2	2.0076834043886e-06
19745	4232	1	14	3731	296	9	0	23.0936367884774	0	terminal	14	1.40537838307202e-05
19746	4232	1	5	1440	135	9	0	22.5470398341158	0	terminal	5	5.01920851097149e-06
19770	3227	1	1	675	55	8	0	16.9771180591093	0	terminal	1	1.0038417021943e-06
19773	11993	1	2	998	98	9	0	19.7121043727062	0	terminal	2	2.0076834043886e-06
19793	4232	1	76	18026	1483	9	0	24.8770599610607	1e-04	terminal	76	7.62919693667666e-05
19813	3648	1	3	986	80	9	0	19.530204697875	0	terminal	3	3.01152510658289e-06
19814	3648	1	3	988	87	9	0	21.7003288784911	0	terminal	3	3.01152510658289e-06
19817	10160	1	9	2310	171	9	0	24.037322517887	0	terminal	9	9.03457531974868e-06
19862	1804	1	17	4654	449	8	0	22.9305702999505	0	terminal	17	1.70653089373031e-05
19869	4232	1	8	2498	225	9	0	21.1726673007068	0	terminal	8	8.03073361755438e-06
19871	4232	1	17	5473	439	9	0	21.3374914430943	0	terminal	17	1.70653089373031e-05
19889	3648	1	1	365	24	9	0	19.8358020658182	0	terminal	1	1.0038417021943e-06
19908	1804	1	3	1434	109	8	0	17.5673364394991	0	terminal	3	3.01152510658289e-06
19914	10160	1	63	16637	1297	9	0	24.0708193833221	1e-04	terminal	63	6.32420272382407e-05
19932	2869	1	3	713	55	9	0	22.5303918823417	0	terminal	3	3.01152510658289e-06
19949	2869	1	2	693	44	9	0	20.1883501724036	0	terminal	2	2.0076834043886e-06
19954	8671	1	12	2790	229	9	0	25.5889439845008	0	terminal	12	1.20461004263316e-05
19973	4232	1	13	4374	361	9	0	21.0766483803585	0	terminal	13	1.30499421285259e-05
19975	4232	1	6	1900	156	9	0	21.221525889841	0	terminal	6	6.02305021316579e-06
19987	6183	1	1	537	40	8	0	19.1076489462995	0	terminal	1	1.0038417021943e-06
20003	3227	1	1	479	48	8	0	18.9973331201497	0	terminal	1	1.0038417021943e-06
20005	4232	1	16	3983	309	9	0	24.8311161514201	0	terminal	16	1.60614672351088e-05
20006	4232	1	28	6258	548	9	0	26.1989902659577	0	terminal	28	2.81075676614403e-05
20011	7604	1	5	1544	117	9	0	19.6732900878044	0	terminal	5	5.01920851097149e-06
20012	12137	1	1300	284364	19650	10	0	30.4686492126936	0.0013	terminal	1300	0.00130499421285259
20046	1702	1	1	541	36	8	0	19.9600041862484	0	terminal	1	1.0038417021943e-06
20048	4232	1	2	696	54	9	0	19.7669207664456	0	terminal	2	2.0076834043886e-06
20072	2869	1	5	1757	147	9	0	19.936559694211	0	terminal	5	5.01920851097149e-06
20075	4232	1	2	795	65	9	0	20.7155009231412	0	terminal	2	2.0076834043886e-06
20076	6535	1	5	1440	122	9	0	21.5518462429853	0	terminal	5	5.01920851097149e-06
20077	6535	1	4	1000	76	9	0	23.5059407851096	0	terminal	4	4.01536680877719e-06
20078	6535	1	425	99607	8184	9	0	25.1906603097094	4e-04	terminal	425	0.000426632723432576
20079	6535	1	17	5688	458	9	0	20.9119249347254	0	terminal	17	1.70653089373031e-05
20113	1702	1	1	519	47	8	0	18.0213276570296	0	terminal	1	1.0038417021943e-06
20116	4232	1	31	8206	663	9	0	23.4759679733927	0	terminal	31	3.11190927680232e-05
20117	4232	1	17	5451	440	9	0	20.9874580777269	0	terminal	17	1.70653089373031e-05
20161	8671	1	51	12229	957	9	0	25.0109823554808	1e-04	terminal	51	5.11959268119092e-05
20179	1804	1	1	667	65	8	0	17.2082688833366	0	terminal	1	1.0038417021943e-06
20209	3648	1	2	709	55	9	0	20.4815729164935	0	terminal	2	2.0076834043886e-06
20211	10160	1	45	10556	910	9	0	25.0524986819488	0	terminal	45	4.51728765987434e-05
20231	1804	1	62	16238	1330	8	0	23.6212168683373	1e-04	terminal	62	6.22381855360465e-05
20238	12137	1	1256	278866	19402	10	0	29.8547008009693	0.0013	terminal	1256	0.00126082517795604
20257	8671	1	82	18375	1500	9	0	25.7444434714861	1e-04	terminal	82	8.23150195799324e-05
20272	1702	1	1	521	50	8	0	19.4254636451855	0	terminal	1	1.0038417021943e-06
20275	4232	1	10	3613	298	9	0	20.1950411447555	0	terminal	10	1.0038417021943e-05
20286	3648	1	38	10461	865	9	0	23.0494357672792	0	terminal	38	3.81459846833833e-05
20300	1804	1	2	778	58	8	0	17.2242152734658	0	terminal	2	2.0076834043886e-06
20317	3952	1	1	814	74	9	0	15.989606978951	0	terminal	1	1.0038417021943e-06
20319	8671	1	100	20444	1711	9	0	26.6795887193696	1e-04	terminal	100	0.00010038417021943
20335	3227	1	3	1390	108	8	0	18.9148394877593	0	terminal	3	3.01152510658289e-06
20347	3227	1	2	1017	88	8	0	17.0803036415242	0	terminal	2	2.0076834043886e-06
20349	8671	1	777	170122	13263	9	0	27.2317697799081	8e-04	terminal	777	0.000779985002604969
20363	4232	1	6	2157	171	9	0	20.4936888378828	0	terminal	6	6.02305021316579e-06
20383	1702	1	2	971	100	8	0	16.3120091212825	0	terminal	2	2.0076834043886e-06
20411	4232	1	1	528	48	9	0	20.5335183042112	0	terminal	1	1.0038417021943e-06
20412	4232	1	16	3801	299	9	0	24.6557993741915	0	terminal	16	1.60614672351088e-05
20414	10507	1	222	45912	3737	10	0	26.5897350847754	2e-04	terminal	222	0.000222852857887134
20429	3227	1	2	791	64	8	0	21.760383966551	0	terminal	2	2.0076834043886e-06
20445	12137	1	316	64544	5358	10	0	27.0329660658405	3e-04	terminal	316	0.000317213977893398
20461	4232	1	18	5840	435	9	0	21.9634379150588	0	terminal	18	1.80691506394974e-05
20515	4232	1	2	938	84	9	0	19.6979889030354	0	terminal	2	2.0076834043886e-06
20516	6649	1	8	2391	178	10	0	23.3436496374671	0	terminal	8	8.03073361755438e-06
20517	10253	1	841	184594	14028	10	0	27.4875750476539	8e-04	terminal	841	0.000844230871545404
20535	1702	1	3	1017	98	8	0	18.7127470350752	0	terminal	3	3.01152510658289e-06
20544	6649	1	3	1026	90	10	0	20.7697882579397	0	terminal	3	3.01152510658289e-06
20569	1702	1	1	711	67	8	0	16.877875464996	0	terminal	1	1.0038417021943e-06
20576	3648	1	1	537	43	9	0	19.8194879677481	0	terminal	1	1.0038417021943e-06
20579	4232	1	80	21724	1815	9	0	23.4036067306352	1e-04	terminal	80	8.03073361755438e-05
20581	10253	1	46	9031	736	10	0	27.8939140803612	0	terminal	46	4.61767183009377e-05
20610	7804	1	3	1129	90	9	0	20.822223809885	0	terminal	3	3.01152510658289e-06
20611	11194	1	32	7557	674	10	0	24.69578139634	0	terminal	32	3.21229344702175e-05
20635	11194	1	85	19054	1579	10	0	25.7573618487327	1e-04	terminal	85	8.53265446865153e-05
20651	6535	1	6	1799	131	9	0	22.6493131728263	0	terminal	6	6.02305021316579e-06
20652	6535	1	5	1406	104	9	0	22.6993744750518	0	terminal	5	5.01920851097149e-06
20653	8228	1	16	5582	444	9	0	20.8285558783008	0	terminal	16	1.60614672351088e-05
20670	4232	1	3	1221	85	9	0	20.6991899460686	0	terminal	3	3.01152510658289e-06
20671	6535	1	28	7193	633	9	0	23.5219194327371	0	terminal	28	2.81075676614403e-05
20697	3648	1	3	1004	82	9	0	19.3661250974489	0	terminal	3	3.01152510658289e-06
20718	4232	1	2	815	58	9	0	19.73932859321	0	terminal	2	2.0076834043886e-06
20741	2869	1	7	2691	212	9	0	20.1536722407732	0	terminal	7	7.02689191536008e-06
20791	3648	1	3	1241	92	9	0	18.4342040786334	0	terminal	3	3.01152510658289e-06
20811	4232	1	3	820	73	9	0	21.1214467406615	0	terminal	3	3.01152510658289e-06
20860	4232	1	1	426	42	9	0	21.4580620539097	0	terminal	1	1.0038417021943e-06
20910	8671	1	388	75903	6167	9	0	27.7136945622942	4e-04	terminal	388	0.000389490580451387
20922	3648	1	17	5011	426	9	0	22.3153674171797	0	terminal	17	1.70653089373031e-05
20986	6042	1	2	716	56	9	0	21.2189030553864	0	terminal	2	2.0076834043886e-06
21031	4232	1	3	1028	95	9	0	21.1484733016124	0	terminal	3	3.01152510658289e-06
21049	12137	1	132	26905	2186	10	0	26.6917445492837	1e-04	terminal	132	0.000132507104689647
21061	2869	1	2	937	73	9	0	18.9312836141613	0	terminal	2	2.0076834043886e-06
21063	10253	1	876	170659	12530	10	0	30.4879472659361	9e-04	terminal	876	0.000879365331122205
21097	2869	1	1	587	38	9	0	17.0755163887371	0	terminal	1	1.0038417021943e-06
21098	2869	1	3	907	97	9	0	20.1543287303382	0	terminal	3	3.01152510658289e-06
21112	4232	1	2	657	55	9	0	19.8347540886446	0	terminal	2	2.0076834043886e-06
21113	4822	1	1	558	35	9	0	18.0305225852521	0	terminal	1	1.0038417021943e-06
21117	10253	1	16	3186	277	10	0	27.3252205359117	0	terminal	16	1.60614672351088e-05
21138	4232	1	12	3205	276	9	0	24.156088627413	0	terminal	12	1.20461004263316e-05
21176	1702	1	3	1312	108	8	0	18.5386447309973	0	terminal	3	3.01152510658289e-06
21247	4232	1	5	1731	150	9	0	19.9617987561318	0	terminal	5	5.01920851097149e-06
21261	1804	1	7	2853	232	8	0	20.4147059225399	0	terminal	7	7.02689191536008e-06
21268	10253	1	65	12499	964	10	0	28.4081769978133	1e-04	terminal	65	6.52497106426293e-05
21284	6535	1	2053	495416	31039	9	0	31.9442809145722	0.0021	terminal	2053	0.00206088701460489
21285	8228	1	10	3172	266	9	0	21.5442671525211	0	terminal	10	1.0038417021943e-05
21309	1804	1	1	427	30	8	0	18.9242876813981	0	terminal	1	1.0038417021943e-06
